jid,fips,county_name,state_abbr,project_year,project_type,project_status,source_1,source_2,source_3,source_4,source_5,source_6,source_7,source_8,project_amount,jail_capacity_before,jail_capacity_after
06077001,06077,San Joaquin,CA,2013,New Jail,Failed,https://www.yumpu.com/en/document/read/42380365/new-jail-presentation-update-san-joaquin-county,https://perma.cc/G7V2-WWAK,https://perma.cc/N5UG-VJRH,https://perma.cc/2KG9-H3LQ,https://perma.cc/9NGJ-W9NL,0,0,0,175600000,1333,2933
06077001,06077,San Joaquin,CA,2015,Jail Expansion,Failed,https://perma.cc/GV4N-5CT4,https://perma.cc/2KG9-H3LQ,0,0,0,0,0,0,91800000,1333,1559
06079001,06079,San Luis Obispo,CA,2016,Jail Expansion,Passed,https://perma.cc/8KX4-6Q2R,https://perma.cc/35KM-7CLE,0,0,0,0,0,0,44000000,43,198
06081001,06081,San Mateo,CA,2016,New Jail,Passed,https://perma.cc/PU5P-U4HQ,0,0,0,0,0,0,0,165000000,0,832
06083004,06083,Santa Barbara,CA,2022,New Jail,Passed,https://perma.cc/PD8D-M5U6,https://perma.cc/UQ6E-PNVY,https://perma.cc/7R3E-KK25,0,0,0,0,0,120000000,0,376
06085002,06085,Santa Clara,CA,2022,New Jail,Passed,https://perma.cc/5JCL-SMUX,https://perma.cc/P9N3-KZ6G,https://perma.cc/KYE5-W9NR,0,0,0,0,0,689000000,0,500
06087001,06087,Santa Cruz,CA,2002,Jail Expansion,Passed,https://perma.cc/89B3-ZLS9,https://perma.cc/658A-8CDM,0,0,0,0,0,0,,263,311
06087001,06087,Santa Cruz,CA,2018,New Jail,Passed,https://perma.cc/HZ3D-T9WZ,https://perma.cc/C5BG-DDKF,0,0,0,0,0,0,24800000,0,64
06087001,06087,Santa Cruz,CA,2021,New Jail,Pending,https://perma.cc/TW4W-5WND,0,0,0,0,0,0,0,200000000,0,500
06089001,06089,Shasta,CA,2019,Jail Expansion,Passed,https://perma.cc/8HBR-832S,0,0,0,0,0,0,0,1600000,381,483
06093002,06093,Siskiyou,CA,2016,Jail Expansion,Failed,https://perma.cc/8MTN-DYY7,https://perma.cc/VP3G-L2AW,https://perma.cc/KT8E-U3YR,https://perma.cc/9NFC-55GV,https://perma.cc/DU2T-JPWH,0,0,0,36000000,104,180
06093002,06093,Siskiyou,CA,2020,Jail Expansion,Failed,https://perma.cc/VP3G-L2AW,https://perma.cc/8QGY-VR68,https://perma.cc/3MBY-NJNB,0,0,0,0,0,23800000,104,160
06095001,06095,Solano,CA,2014,Jail Expansion,Passed,https://perma.cc/XMP5-MKHE,https://perma.cc/376U-U4B6,0,0,0,0,0,0,89000000,1081,1443
06097001,06097,Sonoma,CA,2013,New Jail,Failed,https://perma.cc/KM6C-FARF,0,0,0,0,0,0,0,67000000,0,160
06097001,06097,Sonoma,CA,2015,Jail Expansion,Pending,https://perma.cc/968M-9PNQ,https://perma.cc/Z3VE-8WJG,https://perma.cc/KP6G-354B,0,0,0,0,0,49000000,1473,1545
06099001,06099,Stanislaus,CA,2003,Jail Expansion,Passed,https://perma.cc/26LM-RP9V,0,0,0,0,0,0,0,,,158
06099001,06099,Stanislaus,CA,2017,Jail Expansion,Passed,https://perma.cc/22PS-4T2N,0,0,0,0,0,0,0,113000000,1492,
06101001,06101,Sutter,CA,2019,Jail Expansion,Passed,https://perma.cc/HE2L-26FJ,https://perma.cc/LD4P-CXBD,https://perma.cc/2XYA-SQ68,0,0,0,0,0,15500000,352,394
06103001,06103,Tehama,CA,2022,Jail Expansion,Passed,https://perma.cc/22T4-W68B,https://perma.cc/KH9H-54ZN,https://perma.cc/DC4K-LLP3,https://perma.cc/C8DS-SHAG,0,0,0,0,23000000,191,255
06105001,06105,Trinity,CA,2022,New Jail,Passed,https://perma.cc/YX44-LPXH,https://perma.cc/EGZ2-2GUK,0,0,0,0,0,0,20000000,53,72
06107001,06107,Tulare,CA,2019,New Jail,Passed,https://perma.cc/X5TB-E64L,https://perma.cc/LF2M-8VEJ,0,0,0,0,0,0,72000000,0,519
06109001,06109,Tuolumne,CA,2021,New Jail,Passed,https://perma.cc/NE2S-B4AB,0,0,0,0,0,0,0,51000000,147,230
06111005,06111,Ventura,CA,2020,Jail Expansion,Passed,https://perma.cc/UP87-2MAY,https://perma.cc/7CWX-D9UY,0,0,0,0,0,0,61000000,796,860
06113001,06113,Yolo,CA,2020,New Jail,Passed,https://perma.cc/LAM2-FX69,https://perma.cc/7YYA-WNX5,0,0,0,0,0,0,34000000,142,150
06113001,06113,Yolo,CA,2021,Jail Expansion,Passed,https://perma.cc/LAM2-FX69,0,0,0,0,0,0,0,44000000,331,363
08001003,08001,Adams,CO,2017,Jail Expansion,Passed,https://perma.cc/BS8G-TDDC,https://perma.cc/6RBJ-RQH3,https://perma.cc/U6AA-4VEW,0,0,0,0,0,3200000,1726,1758
08003002,08003,Alamosa,CO,2002,Jail Expansion,Passed,https://perma.cc/2R4Y-X949,https://perma.cc/VF6Y-YHSW,https://perma.cc/P4JR-LSD2,0,0,0,0,0,1200000,50,86
08003002,08003,Alamosa,CO,2018,Jail Expansion,Passed,https://perma.cc/XB3F-YMG2,https://perma.cc/QCZ8-6DDE,https://perma.cc/P4JR-LSD2,0,0,0,0,0,26600000,86,150
08005001,08005,Arapahoe,CO,2019,New Jail,Failed,https://perma.cc/FUM2-X4NH,0,0,0,0,0,0,0,464000000,0,1612
08007001,08007,Archuleta,CO,2019,New Jail,Passed,https://perma.cc/FG3A-VKE5,https://perma.cc/EM4J-UJCV,0,0,0,0,0,0,13000000,34,54
08013002,08013,Boulder,CO,2005,Jail Expansion,Passed,https://perma.cc/MS8F-Z5A7,https://perma.cc/EZC3-BDTE,https://perma.cc/Y6BH-EGHS,0,0,0,0,0,2100000,416,480
08014001,08014,Broomfield,CO,2010,Jail Expansion,Passed,https://perma.cc/KF6P-KGSL,0,0,0,0,0,0,0,10900000,80,218
08015001,08015,Chaffee,CO,2003,New Jail,Passed,https://perma.cc/48ED-5TE4,https://perma.cc/N8HK-4G7S,https://perma.cc/B9AM-RFHT,0,0,0,0,0,5300000,14,105
08021002,08021,Conejos,CO,2004,New Jail,Passed,https://perma.cc/XV5U-7NWW,https://perma.cc/HKA4-PTSD,0,0,0,0,0,0,2200000,7,67
08027001,08027,Custer,CO,2021,New Jail,Pending,https://perma.cc/399R-NR9T,0,0,0,0,0,0,0,18000000,0,18
08029001,08029,Delta,CO,2021,Jail Expansion,Pending,https://perma.cc/UGP4-KSMR,https://perma.cc/GWJ2-ASLT,https://perma.cc/ZJ8Z-Y4T3,0,0,0,0,0,3000000,73,143
08031001,08031,Denver,CO,2010,New Jail,Passed,https://perma.cc/FD97-L9Z9,0,0,0,0,0,0,0,159000000,0,1496
08031001,08031,Denver,CO,2017,Jail Expansion,Passed,https://perma.cc/ZBG5-D78Y,0,0,0,0,0,0,0,10700000,24,96
08037001,08037,Eagle,CO,2010,Jail Expansion,Passed,https://perma.cc/A3QB-5RUU,https://perma.cc/9HE5-5NJC,0,0,0,0,0,0,24000000,48,88
08041002,08041,El Paso,CO,2005,Jail Expansion,Passed,https://perma.cc/9FSP-ADA3,https://perma.cc/R5Z7-4VN8,0,0,0,0,0,0,55000000,889,1753
08043001,08043,Fremont,CO,2004,Jail Expansion,Passed,https://perma.cc/7BEV-NKH2,https://perma.cc/D664-BFJB,0,0,0,0,0,0,4000000,134,230
08045002,08045,Garfield,CO,2021,Jail Expansion,Passed,https://perma.cc/WUW5-XYUL,0,0,0,0,0,0,0,750000,165,200
08049001,08049,Grand,CO,2019,New Jail,Failed,https://perma.cc/ULW2-D6G5,https://perma.cc/GHE2-WESV,https://perma.cc/J6C6-7LUN,https://perma.cc/8NZT-5Q3C,https://perma.cc/4UZN-JRBD,0,0,0,28500000,28,50
08051002,08051,Gunnison,CO,2010,New Jail,Passed,https://perma.cc/X5NQ-CLYXhttps://perma.cc/X5NQ-CLYX,http://www.trussbilt.com/projects-us.phphttp://www.trussbilt.com/projects-us.php,0,0,0,0,0,0,9100000,0,58
08059001,08059,Jefferson,CO,2007,Jail Expansion,Failed,https://perma.cc/P6XB-CWZT,0,0,0,0,0,0,0,143200000,1326,2454
08065001,08065,Lake,CO,2022,New Jail,Passed,https://perma.cc/D4FM-8A2V,0,0,0,0,0,0,0,,0,
08067001,08067,La Plata,CO,2009,Jail Expansion,Passed,https://perma.cc/YR8F-7RYHhttps://perma.cc/YR8F-7RYH,https://perma.cc/3E2E-PHW4https://perma.cc/3E2E-PHW4,0,0,0,0,0,0,16000000,175,293
08069002,08069,Larimer,CO,2003,Jail Expansion,Failed,https://perma.cc/UFN8-S546,https://perma.cc/4XLS-S7WD,https://perma.cc/DL95-UR97,0,0,0,0,0,,548,
08069002,08069,Larimer,CO,2006,Jail Expansion,Failed,https://perma.cc/DLT8-SX3A,https://perma.cc/UFN8-S546,0,0,0,0,0,0,75000000,548,844
08069002,08069,Larimer,CO,2014,Jail Expansion,Passed,https://perma.cc/2J4D-4STJ,https://perma.cc/8CM8-8QMC,https://12ft.io/proxy?q=https%3A%2F%2Fwww.reporterherald.com%2F2014%2F10%2F20%2Fvoters-to-decide-on-jail-tax-extension%2F,0,0,0,0,0,,575,623
08069002,08069,Larimer,CO,2019,Jail Expansion,Passed,https://perma.cc/NXT7-4RGE,https://perma.cc/W22V-JASK,https://perma.cc/RS8X-V8DR,https://perma.cc/8CM8-8QMC,0,0,0,0,80000000,623,867
08075001,08075,Logan,CO,2003,New Jail,Passed,https://perma.cc/A26U-PG8Yhttps://perma.cc/A26U-PG8Y,0,0,0,0,0,0,0,16100000.000000002,0,110
08077001,08077,Mesa,CO,2018,Jail Expansion,Pending,https://perma.cc/S7X3-LR9K,https://perma.cc/2QAW-LW9P,0,0,0,0,0,0,21000000,611,771
08087003,08087,Morgan,CO,2022,Jail Expansion,Pending,https://perma.cc/AWC5-RRR9,0,0,0,0,0,0,0,20000000,124,
08093003,08093,Park,CO,2003,Jail Expansion,Passed,https://perma.cc/N5A7-Q2BF,https://perma.cc/4YSV-HRDZ,0,0,0,0,0,0,2100000,142,242
08097001,08097,Pitkin,CO,2021,Jail Expansion,Pending,https://perma.cc/9JQC-EF5C,https://perma.cc/8MPJ-U8SN,https://perma.cc/Y3SA-A9TV,https://perma.cc/WXK6-QNCP,0,0,0,0,1300000,30,32
08101002,08101,Pueblo,CO,2006,Jail Expansion,Passed,https://perma.cc/C5T8-MFHF,https://perma.cc/MT9F-EVAZ,0,0,0,0,0,0,7750000,189,509
08101002,08101,Pueblo,CO,2021,Jail Expansion,Passed,https://perma.cc/UR5G-UGZM,https://perma.cc/DJ2P-5VMP,https://perma.cc/S2WD-2CY8,https://perma.cc/4DYF-TWRN,0,0,0,0,90000000,509,670
08103001,08103,Rio Blanco,CO,2016,New Jail,Passed,https://perma.cc/3D9V-7FC2,https://perma.cc/RX8H-GJG4,https://perma.cc/D25G-V2CF,0,0,0,0,0,15700000,0,34
08109002,08109,Saguache,CO,2019,New Jail,Failed,https://perma.cc/G3P5-K8RP,0,0,0,0,0,0,0,,0,55
08109002,08109,Saguache,CO,2020,New Jail,Pending,https://perma.cc/QS5L-ZKSY,https://perma.cc/3GC6-XVKG,0,0,0,0,0,0,20000000,0,75
08113001,08113,San Miguel,CO,2018,Jail Expansion,Passed,https://perma.cc/J3MG-QJQ4,0,0,0,0,0,0,0,2200000,,
08123001,08123,Weld,CO,2003,Jail Expansion,Passed,https://perma.cc/Q82J-ZQJE,https://perma.cc/G38V-5MUJ,0,0,0,0,0,0,50000000,,405
08123001,08123,Weld,CO,2007,Jail Expansion,Passed,https://perma.cc/Q82J-ZQJE,https://perma.cc/G38V-5MUJ,0,0,0,0,0,0,50000000,405,779
08123001,08123,Weld,CO,2018,Jail Expansion,Passed,https://perma.cc/TP56-ZCS9,https://perma.cc/G38V-5MUJ,https://perma.cc/86LE-N54V,0,0,0,0,0,30000000,779,1160
11001001,11001,District of Columbia,DC,2022,New Jail,Pending,https://perma.cc/EM66-UK4L,https://perma.cc/382T-ZPLK,0,0,0,0,0,0,251000000,2164,
12001003,12001,Alachua,FL,2007,Jail Expansion,Passed,https://perma.cc/R4QG-5E8G,https://perma.cc/L59E-AXFK,0,0,0,0,0,0,349000,920,980
12003001,12003,Baker,FL,2008,New Jail,Passed,https://perma.cc/MD98-AWD7,0,0,0,0,0,0,0,45000000,0,512
12005003,12005,Bay,FL,2022,Jail Expansion,Pending,https://perma.cc/US2R-Q5PR,https://perma.cc/X8XJ-8557,https://perma.cc/7K46-EGY8,0,0,0,0,0,1500000,1134,1234
12009003,12009,Brevard,FL,2005,Jail Expansion,Passed,https://perma.cc/98H2-YSXH,https://perma.cc/EF7Q-MTTT,0,0,0,0,0,0,17000000,1040,1728
12011009,12011,Broward,FL,2004,Jail Expansion,Passed,https://perma.cc/EQ2K-F8Z2,0,0,0,0,0,0,0,36600000,,1020
12011009,12011,Broward,FL,2012,New Jail,Failed,https://perma.cc/7FAC-A4X6,https://perma.cc/D2A7-97JE,0,0,0,0,0,0,70000000,0,
12015001,12015,Charlotte,FL,2008,Jail Expansion,Passed,https://perma.cc/KJQ3-UUMM,0,0,0,0,0,0,0,44000000,528,1000
12017002,12017,Citrus,FL,2005,Jail Expansion,Passed,https://perma.cc/DBW9-2MFV,https://perma.cc/78Z7-RYAX,https://perma.cc/7M92-3VNF,https://perma.cc/2JTV-VWJF,0,0,0,0,18800000,400,760
12019002,12019,Clay,FL,2021,Jail Expansion,Pending,https://perma.cc/8WBB-GU87,https://perma.cc/WFR6-52XT,https://perma.cc/Z6YF-H3WZ,https://perma.cc/GU4F-M576,https://perma.cc/PBA5-4WTD,0,0,0,,492,612
12021001,12021,Collier,FL,2002,Jail Expansion,Passed,https://perma.cc/3CDC-VQV8,https://perma.cc/63N7-CY7P,0,0,0,0,0,0,8400000,754,776
12021001,12021,Collier,FL,2003,Jail Expansion,Passed,https://perma.cc/4MU8-29SU,https://perma.cc/BGK8-W2BE,0,0,0,0,0,0,49360000,776,1288
12021001,12021,Collier,FL,2005,Jail Expansion,Passed,https://perma.cc/RY29-WXS7,https://perma.cc/A9XF-8A2L,0,0,0,0,0,0,,850,1366
12023002,12023,Columbia,FL,2002,New Jail,Failed,https://perma.cc/88W8-J4T3,https://perma.cc/759G-CD34,0,0,0,0,0,0,18000000,278,500
12023002,12023,Columbia,FL,2021,Jail Expansion,Passed,https://perma.cc/375W-5HB3,https://perma.cc/9W8G-9HHN,0,0,0,0,0,0,16000000,254,454
12031003,12031,Duval,FL,2017,New Jail,Failed,https://perma.cc/7CQT-XYVS,https://perma.cc/5K2V-56LM,https://perma.cc/PSR5-A4DG,https://perma.cc/MHL6-9R58,0,0,0,0,400000000,3077,
12031003,12031,Duval,FL,2022,Jail Expansion,Pending,https://perma.cc/WX3V-2AMGhttps://perma.cc/WX3V-2AMG,0,0,0,0,0,0,0,41000000,3077,3577
12033002,12033,Escambia,FL,2021,New Jail,Passed,https://perma.cc/KWA4-UGPP,0,0,0,0,0,0,0,142000000,0,840
12035001,12035,Flagler,FL,2016,Jail Expansion,Passed,https://perma.cc/437S-SPUN,0,0,0,0,0,0,0,17900000,132,402
12041001,12041,Gilchrist,FL,2021,New Jail,Pending,https://perma.cc/9G2E-2M8G,https://perma.cc/Q6ND-L8MC,https://perma.cc/5J6M-4MZH,0,0,0,0,0,8500000,0,
12043001,12043,Glades,FL,2002,New Jail,Passed,https://perma.cc/773A-WJGR,https://perma.cc/AZ78-YD4U,0,0,0,0,0,0,33000000,0,546
12043001,12043,Glades,FL,2008,Jail Expansion,Passed,https://perma.cc/6ZJB-YZ88,0,0,0,0,0,0,0,1100000,32,76
12053001,12053,Hernando,FL,2005,Jail Expansion,Passed,https://perma.cc/ZQ2X-Z8XK,0,0,0,0,0,0,0,11000000,252,730
12053001,12053,Hernando,FL,2007,Jail Expansion,Failed,https://perma.cc/5PXG-MYPX,https://perma.cc/84Q3-FPR5,0,0,0,0,0,0,10000000,730,970
12055002,12055,Highlands,FL,2021,Jail Expansion,Pending,https://perma.cc/KU4Z-LNY5,https://perma.cc/2YTU-VSV7,0,0,0,0,0,0,,512,
12057003,12057,Hillsborough,FL,2003,Jail Expansion,Passed,https://perma.cc/L6JL-ZJAF,0,0,0,0,0,0,0,23936000,768,2304
12057003,12057,Hillsborough,FL,2008,Jail Expansion,Passed,https://perma.cc/L6JL-ZJAF,https://perma.cc/8WDZ-2ZZV,https://teamhcso.com/AnnualReports,0,0,0,0,0,69000000,2304,3072
12057003,12057,Hillsborough,FL,2012,Jail Expansion,Passed,https://teamhcso.com/AnnualReports,0,0,0,0,0,0,0,,3072,3632
12059001,12059,Holmes,FL,2019,Jail Expansion,Passed,https://perma.cc/P7S4-QG8T,0,0,0,0,0,0,0,2875000,100,200
12061001,12061,Indian River,FL,2007,Jail Expansion,Passed,https://perma.cc/A6PS-CLFZ,https://perma.cc/543W-LBJM,0,0,0,0,0,0,23000000,453,709
12071002,12071,Lee,FL,2009,Jail Expansion,Passed,https://perma.cc/3XSL-ULR4,https://perma.cc/6M5U-RGA4,0,0,0,0,0,0,55600000,1717,2485
12073001,12073,Leon,FL,2022,Jail Expansion,Pending,https://perma.cc/5R6N-VJZX,0,0,0,0,0,0,0,,1219,
12075001,12075,Levy,FL,2003,Jail Expansion,Passed,https://perma.cc/M726-JAHK,https://perma.cc/T3A4-DK22,0,0,0,0,0,0,6000000,134,304
12077001,12077,Liberty,FL,2022,New Jail,Pending,https://perma.cc/XT54-A8B2,https://perma.cc/7FRV-YYD8,https://perma.cc/5MGB-EFJ6,0,0,0,0,0,22000000,100,
12081003,12081,Manatee,FL,2022,Jail Expansion,Passed,https://perma.cc/GLM9-XL9B,https://perma.cc/HN4D-FU5U,0,0,0,0,0,0,16000000,1100,1480
12083001,12083,Marion,FL,2007,Jail Expansion,Passed,https://perma.cc/5RP3-TE48,https://perma.cc/P9FD-8VET,0,0,0,0,0,0,30400000,1504,2164
12083002,12083,Marion,FL,2009,Jail Expansion,Passed,https://perma.cc/P9FD-8VET,0,0,0,0,0,0,0,,2164,2180
12086009,12086,Miami-Dade,FL,2020,New Jail,Passed,https://perma.cc/HX39-B32H,https://perma.cc/LLB2-LKM8,https://perma.cc/Z6GL-7EK7,https://perma.cc/2N5U-MWBZ,0,0,0,0,448000000,1700,1965
12087002,12087,Monroe,FL,2020,Jail Expansion,Pending,https://perma.cc/VS9Y-B36X,0,0,0,0,0,0,0,14000000,137,213
12089002,12089,Nassau,FL,2002,New Jail,Passed,https://perma.cc/H4WK-6E4E,0,0,0,0,0,0,0,,0,315
12089002,12089,Nassau,FL,2018,Jail Expansion,Failed,https://perma.cc/H4WK-6E4E,0,0,0,0,0,0,0,,315,515
12091001,12091,Okaloosa,FL,2003,Jail Expansion,Passed,https://perma.cc/8SS9-EFR5,0,0,0,0,0,0,0,,474,594
12091001,12091,Okaloosa,FL,2007,Jail Expansion,Failed,https://perma.cc/PD9N-NXSG,https://perma.cc/XFK7-9MLP,https://perma.cc/7NYB-U7VG,0,0,0,0,0,155700000,594,2836
12091002,12091,Okaloosa,FL,2016,Jail Expansion,Failed,https://perma.cc/8SS9-EFR5,https://perma.cc/H82A-PUCW,https://perma.cc/L3BR-9BSZ,0,0,0,0,0,20000000,594,
12093001,12093,Okeechobee,FL,2021,Jail Expansion,Passed,https://perma.cc/UM33-LD57,https://perma.cc/W6EY-SLGN,https://perma.cc/B73H-BFZV,0,0,0,0,0,55000000,232,499
12095001,12095,Orange,FL,2006,New Jail,Passed,https://perma.cc/6QZF-FF7W,https://perma.cc/A865-5YD5,https://perma.cc/DG5Y-K97E,0,0,0,0,0,72000000,0,592
12095004,12095,Orange,FL,2002,Jail Expansion,Passed,https://perma.cc/88R5-EC7V,0,0,0,0,0,0,0,95000000,3940,5111
12097003,12097,Osceola,FL,2018,New Jail,Pending,https://www.youtube.com/watch?v=pQ7ihPMHh7Y,https://perma.cc/VZ2T-23Y6,0,0,0,0,0,0,,919,
12099008,12099,Palm Beach,FL,2006,Jail Expansion,Passed,https://perma.cc/B8QS-UNKK,https://www.pressreader.com/usa/sun-sentinel-broward-edition/20120708/281496453388125,https://perma.cc/W6NF-LW84,https://perma.cc/P7E8-V7C3,https://perma.cc/7D4H-5F2Z,https://perma.cc/TZK4-QF59,https://perma.cc/X3BZ-MYEU,0,267000000,3365,3786
12101003,12101,Pasco,FL,2009,Jail Expansion,Passed,https://perma.cc/G32E-ZTH5,https://perma.cc/LR78-ZUG3,0,0,0,0,0,0,14500000,664,1432
12101003,12101,Pasco,FL,2018,Jail Expansion,Passed,https://perma.cc/LR78-ZUG3,https://perma.cc/U86U-CXNS,https://perma.cc/UDY2-EY2F,0,0,0,0,0,208000000,1432,2040
12103006,12103,Pinellas,FL,2003,Jail Expansion,Passed,https://perma.cc/M2V5-QCDP,https://perma.cc/MFE6-XW4G,0,0,0,0,0,0,35400000,3000,3432
12105010,12105,Polk,FL,2011,Jail Expansion,Passed,https://perma.cc/K33L-X3L5,0,0,0,0,0,0,0,75000000,1800,3432
12107001,12107,Putnam,FL,2016,Jail Expansion,Passed,https://perma.cc/HXC3-RCPU,https://perma.cc/L3UK-SVDU,0,0,0,0,0,0,18500000,231,679
12111002,12111,St. Lucie,FL,2005,Jail Expansion,Passed,https://perma.cc/348P-GUS8,0,0,0,0,0,0,0,20000000,794,1050
12113001,12113,Santa Rosa,FL,2018,Jail Expansion,Passed,https://perma.cc/QGJ9-RDFT,https://perma.cc/SU39-EHRD,0,0,0,0,0,0,700000,682,802
12115003,12115,Sarasota,FL,2002,Jail Expansion,Passed,https://perma.cc/CXL3-LEXR,0,0,0,0,0,0,0,20000000,755,1043
12115003,12115,Sarasota,FL,2008,New Jail,Failed,https://perma.cc/C5P6-RHDL,0,0,0,0,0,0,0,102000000,0,1750
12117003,12117,Seminole,FL,2010,Jail Expansion,Passed,https://perma.cc/7ENL-4LQG,https://perma.cc/PJ4K-TRJ7,0,0,0,0,0,0,33000000,812,1396
12119002,12119,Sumter,FL,2021,Jail Expansion,Passed,https://perma.cc/F8HT-HQSU,https://perma.cc/E52M-MW3U,https://perma.cc/AR9C-P9FQ,0,0,0,0,0,19000000,265,521
12123001,12123,Taylor,FL,2022,Jail Expansion,Pending,https://perma.cc/DG9A-YY5G,0,0,0,0,0,0,0,4600000,135,263
12127004,12127,Vollusia,FL,2022,Jail Expansion,Passed,https://perma.cc/W4NY-LCYQ,0,0,0,0,0,0,0,4000000,1500,1506
12129001,12129,Wakulla,FL,2004,Jail Expansion,Passed,https://perma.cc/E8XL-VWKP,0,0,0,0,0,0,0,,150,350
13001001,13001,Appling,GA,2020,Jail Expansion,Passed,https://perma.cc/R3TH-78BX,0,0,0,0,0,0,0,3000000,105,190
13005001,13005,Bacon,GA,2004,Jail Expansion,Passed,https://perma.cc/54FD-HNFQ,0,0,0,0,0,0,0,,53,68
13009001,13009,Baldwin,GA,2002,Jail Expansion,Passed,https://perma.cc/8CGB-9KRW,0,0,0,0,0,0,0,,173,187
13009001,13009,Baldwin,GA,2008,New Jail,Passed,https://perma.cc/TCJ2-ZD3N,0,0,0,0,0,0,0,11000000,0,332
13011001,13011,Banks,GA,2004,New Jail,Passed,https://perma.cc/XS2W-M2W5,https://perma.cc/WYC6-RWF6,0,0,0,0,0,0,3200000,30,60
13013001,13013,Barrow,GA,2009,Jail Expansion,Passed,https://perma.cc/JB8B-ERTZ,https://perma.cc/7Y8V-GBN5,0,0,0,0,0,0,,90,391
13013001,13013,Barrow,GA,2021,Jail Expansion,Pending,https://perma.cc/32UW-ULYR,https://perma.cc/2ZLE-KPKD,0,0,0,0,0,0,38500000,391,
13015001,13015,Bartow,GA,2011,Jail Expansion,Passed,https://perma.cc/V9V7-LJPX,https://perma.cc/8LVH-V4JN,0,0,0,0,0,0,30000000,472,1122
13019001,13019,Berrien,GA,2004,New Jail,Passed,https://perma.cc/8YNV-4F5X,https://perma.cc/U6XL-XD4Q,https://perma.cc/UR4Y-7QWD,0,0,0,0,0,4000000,28,72
13021002,13021,Bibb,GA,2005,Jail Expansion,Passed,https://perma.cc/9SZ4-YNGA,https://perma.cc/Q36X-GT6H,https://perma.cc/YU9T-3PKF,https://perma.cc/J7M2-DMJ2,0,0,0,0,25000000,585,966
13023001,13023,Bleckley,GA,2008,New Jail,Passed,https://perma.cc/2NAM-JYTX,https://perma.cc/Y873-CPDY,0,0,0,0,0,0,7000000,0,72
13025001,13025,Brantley,GA,2009,New Jail,Passed,https://perma.cc/KN4P-799X,0,0,0,0,0,0,0,8600000,19,124
13027001,13027,Brooks,GA,2005,New Jail,Passed,https://perma.cc/A2GF-MNAW,0,0,0,0,0,0,0,3600000,45,112
13031001,13031,Bulloch,GA,2008,Jail Expansion,Passed,https://perma.cc/M4VV-7TT2,https://perma.cc/N83L-BE4G,https://perma.cc/GFA3-DY8S,0,0,0,0,0,12000000,120,381
13031001,13031,Bulloch,GA,2016,Jail Expansion,Pending,https://perma.cc/35RZ-X364,https://perma.cc/84Z3-LPAU,0,0,0,0,0,0,20000000,466,566
13033001,13033,Burke,GA,2005,Jail Expansion,Passed,https://perma.cc/A5SS-KU9X,0,0,0,0,0,0,0,,96,138
13035002,13035,Butts,GA,2008,Jail Expansion,Passed,https://perma.cc/D3GB-DZF7,https://perma.cc/Z4TE-RDHB,0,0,0,0,0,0,7000000,100,316
13039001,13039,Camden,GA,2015,Jail Expansion,Passed,https://perma.cc/334X-XDWL,https://perma.cc/2B8Q-LSCH,0,0,0,0,0,0,2000000,120,185
13045002,13045,Carroll,GA,2006,Jail Expansion,Passed,https://perma.cc/8ZFB-VTLV,https://perma.cc/3HYS-NK6N,0,0,0,0,0,0,,597,645
13047001,13047,Catoosa,GA,2002,New Jail,Passed,https://perma.cc/3VKV-KD9G,0,0,0,0,0,0,0,8900000,0,248
13051002,13051,Chatham,GA,2013,Jail Expansion,Passed,https://perma.cc/Y4C4-AAZV,https://perma.cc/Z5FY-94AS,https://perma.cc/D35S-QBNB,0,0,0,0,0,71000000,1225,2360
13055001,13055,Chattooga,GA,2021,New Jail,Pending,https://perma.cc/PNA6-HT63,https://www.facebook.com/AllOnGeorgiaChattooga/posts/3976511452448060,0,0,0,0,0,0,,47,
13057001,13057,Cherokee,GA,2002,Jail Expansion,Passed,https://perma.cc/62XX-XDV9,https://perma.cc/3FUP-8C95,https://perma.cc/TE2H-BQWE,https://perma.cc/SZ7H-9FS7,https://perma.cc/EM5X-UW7R,0,0,0,30000000,125,512
13057001,13057,Cherokee,GA,2022,Jail Expansion,Passed,https://perma.cc/LR9D-TXBK,https://perma.cc/599V-2FJ9,https://perma.cc/T7H4-P64M,https://perma.cc/62XX-XDV9,0,0,0,0,40000000,512,1095
13059001,13059,Clarke,GA,2015,New Jail,Passed,https://perma.cc/5PXB-8FFE,0,0,0,0,0,0,0,73000000,380,780
13063001,13063,Clayton,GA,2005,Jail Expansion,Passed,https://perma.cc/AHX5-M7DF,0,0,0,0,0,0,0,,1860,1920
13067002,13067,Cobb,GA,2010,Jail Expansion,Passed,https://perma.cc/4XYX-XKYThttps://perma.cc/4XYX-XKYT,https://perma.cc/U5UR-QDX2https://perma.cc/E935-YVKU,https://perma.cc/42WZ-6F34,0,0,0,0,0,110000000,1577,3077
13069002,13069,Coffee,GA,2008,Jail Expansion,Passed,https://perma.cc/3SH6-K5TL,0,0,0,0,0,0,0,,188,218
13069002,13069,Coffee,GA,2012,New Jail,Passed,https://perma.cc/HS5G-JFM8,https://perma.cc/8LFU-EJJE,https://perma.cc/NQ6X-KFZX,0,0,0,0,0,,0,448
13073001,13073,Columbia,GA,2002,New Jail,Passed,https://perma.cc/2TUH-FX3F,https://perma.cc/3FCS-K8YW,0,0,0,0,0,0,14900000,0,280
